Wall time,Step,Value
1517768056.9732478,611,-0.7300000190734863
1517768057.1205564,612,-0.6045454740524292
1517768057.2183552,613,-0.7300000190734863
1517768057.3356917,614,-0.699999988079071
1517768057.4433954,615,-0.7099999785423279
1517768057.5402818,616,-0.7200000286102295
1517768057.63567,617,-0.7300000190734863
1517768057.755019,618,-0.6445454359054565
1517768057.8299265,619,-0.7145454287528992
1517768057.9105546,620,-0.75
1517768058.0140684,621,-0.699999988079071
1517768058.1090262,622,-0.7099999785423279
1517768058.1833808,623,-0.75
1517768058.260382,624,-0.7699999809265137
1517768058.368944,625,-0.7099999785423279
1517768058.483022,626,-0.699999988079071
1517768058.5860958,627,-0.7200000286102295
1517768058.6975558,628,-0.7099999785423279
1517768058.8156424,629,-0.6899999976158142
1517768058.915516,630,-0.7300000190734863
1517768059.0183692,631,-0.7300000190734863
1517768059.1199117,632,-0.7099999785423279
1517768059.216219,633,-0.7200000286102295
1517768059.2934256,634,-0.699999988079071
1517768059.3989766,635,-0.6800000071525574
1517768059.502336,636,-0.6800000071525574
1517768059.6051292,637,-0.664545476436615
1517768059.7041397,638,-0.7099999785423279
1517768059.805731,639,-0.7099999785423279
1517768059.8796751,640,-0.7900000214576721
1517768059.9867373,641,-0.6700000166893005
1517768060.0689619,642,-0.7599999904632568
1517768060.1644027,643,-0.6945454478263855
1517768060.2769973,644,-0.6545454263687134
1517768060.372861,645,-0.75
1517768060.4616208,646,-0.7300000190734863
1517768060.5507078,647,-0.75
1517768060.6326106,648,-0.7900000214576721
1517768060.7188795,649,-0.800000011920929
1517768060.8244002,650,-0.7099999785423279
1517768060.9320426,651,-0.7599999904632568
1517768061.0367715,652,-0.7300000190734863
1517768061.141408,653,-0.6233333349227905
1517768061.2446973,654,-0.7099999785423279
1517768061.342228,655,-0.7599999904632568
1517768061.425191,656,-0.7900000214576721
1517768061.5267994,657,-0.7300000190734863
1517768061.604426,658,-0.7245454788208008
1517768061.709668,659,-0.7400000095367432
1517768061.8195589,660,-0.699999988079071
1517768061.9190807,661,-0.7200000286102295
1517768062.03065,662,-0.6090909242630005
1517768062.1232033,663,-0.6744444370269775
1517768062.2084253,664,-0.75
1517768062.3110087,665,-0.7300000190734863
1517768062.4195788,666,-0.7200000286102295
1517768062.5232377,667,-0.7599999904632568
1517768062.5897617,668,-0.7900000214576721
1517768062.7137718,669,-0.6899999976158142
1517768062.7980175,670,-0.7400000095367432
1517768062.891696,671,-0.6745454668998718
1517768062.9761384,672,-0.7400000095367432
1517768063.042196,673,-0.7599999904632568
1517768063.117696,674,-0.8100000023841858
1517768063.1751018,675,-0.7799999713897705
1517768063.2450402,676,-0.75
1517768063.3160076,677,-0.7599999904632568
1517768063.4120367,678,-0.699999988079071
1517768063.506539,679,-0.7300000190734863
1517768063.5857134,680,-0.7300000190734863
1517768063.6810496,681,-0.6545454263687134
1517768063.765195,682,-0.7200000286102295
1517768063.8584893,683,-0.7099999785423279
1517768063.9556785,684,-0.7200000286102295
1517768064.0329318,685,-0.7699999809265137
1517768064.1265845,686,-0.6899999976158142
1517768064.2170944,687,-0.7200000286102295
